fecha,temperatura
2019-01-01,12
2019-01-02,11
2019-01-03,15
2019-01-04,14
2019-01-05,15
2019-01-06,13
2019-01-07,12
2019-01-08,16
2019-01-09,14
2019-01-10,14
2019-01-11,16
2019-01-12,12
2019-01-13,14
2019-01-14,11
2019-01-15,14
2019-01-16,13
2019-01-17,16
2019-01-18,13
2019-01-19,10
2019-01-20,14
2019-01-21,13
2019-01-22,12
2019-01-23,10
2019-01-24,14
2019-01-25,12
2019-01-26,13
2019-01-27,15
2019-01-28,10
2019-01-29,11
2019-01-30,16
2019-01-31,15
2019-02-01,13
2019-02-02,16
2019-02-03,12
2019-02-04,15
2019-02-05,13
2019-02-06,11
2019-02-07,12
2019-02-08,14
2019-02-09,16
2019-02-10,12
2019-02-11,10
2019-02-12,13
2019-02-13,10
2019-02-14,13
2019-02-15,10
2019-02-16,15
2019-02-17,12
2019-02-18,11
2019-02-19,16
2019-02-20,11
2019-02-21,16
2019-02-22,14
2019-02-23,16
2019-02-24,14
2019-02-25,10
2019-02-26,16
2019-02-27,14
2019-02-28,14
2019-03-01,12
2019-03-02,10
2019-03-03,16
2019-03-04,15
2019-03-05,14
2019-03-06,15
2019-03-07,10
2019-03-08,16
2019-03-09,12
2019-03-10,10
2019-03-11,10
2019-03-12,16
2019-03-13,10
2019-03-14,14
2019-03-15,14
2019-03-16,10
2019-03-17,16
2019-03-18,15
2019-03-19,16
2019-03-20,16
2019-03-21,11
2019-03-22,14
2019-03-23,11
2019-03-24,10
2019-03-25,10
2019-03-26,12
2019-03-27,13
2019-03-28,15
2019-03-29,10
2019-03-30,16
2019-03-31,11
2019-04-01,10
2019-04-02,10
2019-04-03,10
2019-04-04,12
2019-04-05,13
2019-04-06,12
2019-04-07,10
2019-04-08,11
2019-04-09,13
2019-04-10,13
2019-04-11,13
2019-04-12,14
2019-04-13,16
2019-04-14,15
2019-04-15,10
2019-04-16,13
2019-04-17,15
2019-04-18,12
2019-04-19,15
2019-04-20,10
2019-04-21,14
2019-04-22,12
2019-04-23,10
2019-04-24,16
2019-04-25,13
2019-04-26,16
2019-04-27,16
2019-04-28,13
2019-04-29,12
2019-04-30,10
2019-05-01,12
2019-05-02,15
2019-05-03,16
2019-05-04,11
2019-05-05,16
2019-05-06,15
2019-05-07,10
2019-05-08,13
2019-05-09,15
2019-05-10,15
2019-05-11,15
2019-05-12,16
2019-05-13,10
2019-05-14,13
2019-05-15,16
2019-05-16,13
2019-05-17,14
2019-05-18,11
2019-05-19,10
2019-05-20,12
2019-05-21,15
2019-05-22,10
2019-05-23,11
2019-05-24,14
2019-05-25,16
2019-05-26,12
2019-05-27,12
2019-05-28,10
2019-05-29,14
2019-05-30,11
2019-05-31,12
2019-06-01,14
2019-06-02,10
2019-06-03,14
2019-06-04,13
2019-06-05,11
2019-06-06,10
2019-06-07,16
2019-06-08,16
2019-06-09,12
2019-06-10,14
2019-06-11,12
2019-06-12,11
2019-06-13,16
2019-06-14,11
2019-06-15,14
2019-06-16,16
2019-06-17,12
2019-06-18,10
2019-06-19,14
2019-06-20,15
2019-06-21,14
2019-06-22,16
2019-06-23,13
2019-06-24,16
2019-06-25,16
2019-06-26,12
2019-06-27,16
2019-06-28,13
2019-06-29,10
2019-06-30,10
2019-07-01,14
2019-07-02,15
2019-07-03,11
2019-07-04,14
2019-07-05,16
2019-07-06,13
2019-07-07,15
2019-07-08,10
2019-07-09,12
2019-07-10,10
2019-07-11,13
2019-07-12,10
2019-07-13,11
2019-07-14,14
2019-07-15,14
2019-07-16,16
2019-07-17,10
2019-07-18,10
2019-07-19,12
2019-07-20,14
2019-07-21,10
2019-07-22,16
2019-07-23,12
2019-07-24,13
2019-07-25,12
2019-07-26,15
2019-07-27,13
2019-07-28,10
2019-07-29,15
2019-07-30,12
2019-07-31,15
2019-08-01,10
2019-08-02,13
2019-08-03,15
2019-08-04,16
2019-08-05,12
2019-08-06,10
2019-08-07,15
2019-08-08,16
2019-08-09,14
2019-08-10,15
2019-08-11,14
2019-08-12,11
2019-08-13,15
2019-08-14,11
2019-08-15,12
2019-08-16,11
2019-08-17,10
2019-08-18,13
2019-08-19,10
2019-08-20,14
2019-08-21,11
2019-08-22,10
2019-08-23,10
2019-08-24,11
2019-08-25,12
2019-08-26,11
2019-08-27,16
2019-08-28,16
2019-08-29,13
2019-08-30,13
2019-08-31,16
2019-09-01,14
2019-09-02,16
2019-09-03,10
2019-09-04,12
2019-09-05,16
2019-09-06,15
2019-09-07,13
2019-09-08,14
2019-09-09,10
2019-09-10,12
2019-09-11,14
2019-09-12,12
2019-09-13,11
2019-09-14,10
2019-09-15,11
2019-09-16,15
2019-09-17,15
2019-09-18,16
2019-09-19,12
2019-09-20,12
2019-09-21,15
2019-09-22,12
2019-09-23,12
2019-09-24,12
2019-09-25,13
2019-09-26,10
2019-09-27,14
2019-09-28,15
2019-09-29,10
2019-09-30,10
2019-10-01,14
2019-10-02,12
2019-10-03,14
2019-10-04,11
2019-10-05,14
2019-10-06,13
2019-10-07,12
2019-10-08,10
2019-10-09,14
2019-10-10,16
2019-10-11,14
2019-10-12,15
2019-10-13,13
2019-10-14,12
2019-10-15,13
2019-10-16,15
2019-10-17,16
2019-10-18,14
2019-10-19,10
2019-10-20,15
2019-10-21,12
2019-10-22,10
2019-10-23,16
2019-10-24,14
2019-10-25,12
2019-10-26,11
2019-10-27,11
2019-10-28,12
2019-10-29,13
2019-10-30,10
2019-10-31,16
2019-11-01,13
2019-11-02,13
2019-11-03,12
2019-11-04,16
2019-11-05,11
2019-11-06,14
2019-11-07,11
2019-11-08,10
2019-11-09,12
2019-11-10,15
2019-11-11,13
2019-11-12,13
2019-11-13,12
2019-11-14,16
2019-11-15,14
2019-11-16,12
2019-11-17,10
2019-11-18,13
2019-11-19,12
2019-11-20,12
2019-11-21,15
2019-11-22,11
2019-11-23,15
2019-11-24,16
2019-11-25,10
2019-11-26,10
2019-11-27,14
2019-11-28,13
2019-11-29,10
2019-11-30,12
2019-12-01,10
2019-12-02,10
2019-12-03,14
2019-12-04,14
2019-12-05,10
2019-12-06,13
2019-12-07,12
2019-12-08,13
2019-12-09,10
2019-12-10,11
2019-12-11,16
2019-12-12,16
2019-12-13,13
2019-12-14,11
2019-12-15,15
2019-12-16,11
2019-12-17,14
2019-12-18,16
2019-12-19,15
2019-12-20,10
2019-12-21,15
2019-12-22,12
2019-12-23,14
2019-12-24,14
2019-12-25,13
2019-12-26,11
2019-12-27,12
2019-12-28,11
2019-12-29,16
2019-12-30,13
2019-12-31,13
